"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SAIL","EQ","22-Feb-2018","         84.15","         83.50","         85.30","         82.95","         83.85","         83.90","         84.17","   14241257","          1198730935.80","      31718","    4541351","         31.89"
"SAIL","EQ","23-Feb-2018","         83.90","         84.70","         87.60","         84.10","         87.45","         87.05","         86.48","   17567924","          1519250596.70","      54413","    5089747","         28.97"
"SAIL","EQ","26-Feb-2018","         87.05","         87.60","         89.90","         85.85","         86.40","         86.50","         87.39","   19196570","          1677682928.45","      42282","    6087726","         31.71"
"SAIL","EQ","27-Feb-2018","         86.50","         87.05","         87.30","         83.65","         84.10","         84.25","         85.18","   14511936","          1236147448.55","      28726","    5165615","         35.60"
"SAIL","EQ","28-Feb-2018","         84.25","         83.40","         83.85","         82.00","         83.10","         83.20","         83.10","   13081341","          1087090804.15","      39875","    5492651","         41.99"
"SAIL","EQ","01-Mar-2018","         83.20","         83.20","         84.85","         80.65","         80.75","         80.90","         82.53","   12875529","          1062582721.65","      33892","    4506700","         35.00"
"SAIL","EQ","05-Mar-2018","         80.90","         79.30","         79.50","         76.05","         77.95","         78.05","         77.57","   30548637","          2369539014.85","      77668","    9999345","         32.73"
"SAIL","EQ","06-Mar-2018","         78.05","         79.40","         80.75","         74.80","         75.20","         75.75","         78.19","   21766297","          1701871168.40","      45070","    6848108","         31.46"
"SAIL","EQ","07-Mar-2018","         75.75","         75.40","         75.85","         73.05","         73.90","         73.75","         74.42","   15117029","          1125033780.50","      39049","    4146350","         27.43"
"SAIL","EQ","08-Mar-2018","         73.75","         74.40","         75.50","         72.20","         74.25","         74.30","         74.00","   10458364","           773917565.95","      29900","    1488793","         14.24"
"SAIL","EQ","09-Mar-2018","         74.30","         74.60","         75.75","         69.10","         69.60","         69.50","         71.12","   30055967","          2137598595.60","      74485","    7563930","         25.17"
"SAIL","EQ","12-Mar-2018","         69.50","         70.75","         72.75","         69.20","         72.60","         72.35","         70.85","   19443718","          1377546064.70","      46064","    2516120","         12.94"
"SAIL","EQ","13-Mar-2018","         72.35","         72.45","         74.40","         71.15","         72.70","         72.60","         72.66","   13828988","          1004793973.60","      37115","    2115411","         15.30"
"SAIL","EQ","14-Mar-2018","         72.60","         72.00","         73.65","         71.40","         72.80","         72.65","         72.53","   11617713","           842639157.45","      27329","    2384593","         20.53"
"SAIL","EQ","15-Mar-2018","         72.65","         72.00","         76.35","         72.00","         75.15","         75.30","         74.22","   15288023","          1134681634.05","      36778","    3259133","         21.32"
"SAIL","EQ","16-Mar-2018","         75.30","         74.95","         76.15","         72.55","         72.80","         72.85","         74.21","   11625680","           862729029.40","      36994","    2810186","         24.17"
